post_id,topic,topic_name,probability_score,label,text,engagement
166589379,65,Mental Health,0.9998,,"eventually they just threw up their hands, slapped the bullshit ""profoundly gifted"" label on me, and spent the next 13 years completely missing the raging fucking case of ADHD and lecturing me about ""living up to my potential""",25
147571287,65,Mental Health,0.9998,,ADD rocks because it's the brain disease that makes you a charming but absent minded professor so society makes you do speed about it but speed isn't even fun for you. 50% of your compatriots are the whiniest people alive,14
94503680,65,Mental Health,0.9998,,"#ADHD 
Why it is worthwhile to pursue an official ADHD diagnosis and what could keep you from getting help… storytime! A thread. 

I grew up in Germany, a pretty conservative society where being hard on yourself, pushing through, being punctual and orderly is seen as a virtue.
1/x",26
435806,37,Video Games,0.9998,,"there's some games i do not ever read a strategy guide for and want to discover everything myself 

and some games i read and watch and learn as much about as possible in order to keep playing at the highest possible level. 

i have no idea what makes a game A or B.",18
32422893,6,Music,0.9998,,Way too many bands care if you can understand the lyrics nowadays. Cocteau Twins made several of the greatest albums of all time and no one will ever know what the fuck the words are and you don't need to.,33
97285500,3,Pets,0.9998,,accidentally got my shit super triggered right before having to take a risk going out into the world for the sake of Meds and I think I need to shut my brain off and do as little as possible and pet my cat.,10
44546197,21,Sports,0.9998,,"I don’t know if there’s a better feeling in the WORLD than showing a team a pitch for an absolutely unhinged idea you think they might hate or think is stupid, only to have them say “Oh my god I can see the whole game in my head, let’s do it”",11
38822757,3,Pets,0.9998,,"all jack russells completely lose their minds when they see my greyhound and it suddenly clicked for me as to why: he's cronenberg level body horror for them, because his head is essentially the same size and shape as theirs, but attached to an impossibly long and huge body.",11
31696452,21,Sports,0.9998,,"really wish i liked watching sports but every time i try im reminded that i just very much dont have the neurophysiology for it haha. either requires too much sustained attention (basketball, soccer, hockey) or too many punctuations in attention (football)",15
9686735,6,Music,0.9998,,"I feel that just as a child sees through love from their parents, music also mysteriously sees through love from its creator. If I denigrate my music, it will always go wrong during the mixing process. If I love my music without comparing it to anything else, the music will return the embrace.",23
141504457,15,Books,0.9998,,"💙📚👀 Nigerian-Canadian author Francesca Ekwuyasi's book about estranged sisters is a fantastic read. Set in Lagos, London, Halifax and Montreal, the sisters explore their trauma, through the universal theme of the family. 4/5",11
47368970,3,Pets,0.9998,,"Had to give DOK (Doofy Orange Kitten) his flea treatment last night. The liquid stuff at the base of his neck… and we’re not supposed to touch it for like 24 hours. 

He has been crying at me all day because I haven’t been able to pick him up and carry him on my shoulder like normal.",12
6483081,21,Sports,0.9998,,"So, through three quarters what we’ve learned that it’s better to face the nation’s No. 1 defense with the nation’s ninth-best offense than it is to face the nation’s No. 2 defense with the 124th-best offense.",16
178063204,6,Music,0.9998,,"I watched a hilarious musical last night with Dad, and it’s really difficult to filter myself and resist the urge to belt out in my best singing voice “GOD IS A FAGGOT AND ALL LOVE IS LOVE” at the top of my lungs, while working.",11
174666364,37,Video Games,0.9998,,"Seeing all of the talk of how little it pays to write reviews today is saddening, as it was that Golden Age of GameSpot in the early-to-mid 00s that made me want to go to college for journalism.

Even while there, though, I quickly saw the pitfalls, & it's only gotten worse, apparently.",10
42742380,6,Music,0.9998,,"Lately I’ve been listening to Dicks and Chicago 2023 a lot and enjoying the hell out of them. I am the worst Phish fan ever. 

The correct approach is to think the band sucks horribly except for like 3 years.",10
130258961,6,Music,0.9998,,"Woke up today thinking about the fact that we’re now one to two generations removed from anyone knowing who Casey Kasem was, and that there are people working in music/adjacent fields who weren’t alive when Michael Jackson. R.E.M. and U2 were the biggest bands on Earth",13
74424802,6,Music,0.9998,,One of my most proud achievements has been getting a friend’s bluegrass band to learn Fairytale of New York and turn it into an annual highlight …they are very talented musicians and pointed out musically it’s unbelievably challenging to play,52
126535978,37,Video Games,0.9998,,I’m at this point where I’ve just accepted that open world RPG video games will almost never be released in a completely playable state and that it will be in its best version after a year or two of patches,12
43794142,15,Books,0.9998,,"People ask me what book I would make every one read about moderation and its necessities and dangers. 

And it’s the SAME THING for the past five years 

….

It’s a play. 

Laramie Project 

Every large scale moderation team should read not only the Laramie Project 

And Twilight Los Angeles: 1992",52
34567954,21,Sports,0.9998,,"The rapid injection of advertising for betting services during sports events is really disturbing. It's so embedded in everything -- ads, special commentary from affiliates, ads from commentators.

It feels utterly gross and disruptive and in no way helpful to the legitimacy of sport itself.",10
10438562,3,Pets,0.9998,,Today has been one of the worst days of my life. I caught my 16 year old childhood cat Oatmeal having a stroke this morning and she’s been deteriorating ever since. She can’t walk. We have to put her down tomorrow. There’s been so much grief this month its hard to breathe. She was the best cat.,11
15742248,37,Video Games,0.9998,,If you’re a producer at a game publisher right now and you think ‘I should force this studio to do my creative vision/what I think the ideal game looks like’ please immediately get out of game publishing you will ruin your entire publisher with this your job is to ask how you can help,38
13990649,15,Books,0.9998,,"I see you, FORGOTTEN SISTERS, climbing the ranks in U.S. Horror. 

Two weeks for you to read about one of the greatest American tragedies. 

A story about immigrants, this country, and how we push through the past, but how it never leaves us.

Forgotten Sisters: A Novel a.co/d/cstVwUu",11
1303524,21,Sports,0.9998,,"People will rightly laugh at the LRZ situation, but the fact that one of the most athletically gifted players in the sport (sorry he is) has decided to take a fool's errand shot at an NFL practice squad over being one of the biggest stars in rugby is big fucking existential alarm bells.",15
6148744,37,Video Games,0.9998,,"Moving for a game job? Uprooting your family and taking yourself away from your friends and home in a world where corporate greed keeps just blitzing studios again and again? 

The absolute dangerous absurdity of that when remote work is more than viable for majority of jobs",62
69885666,6,Music,0.9998,,Thinking about the time I went to visit my mum in the psych ward and a young guy with schizophrenia sat down next to me and sang James Blunt’s “You’re beautiful” to me in it’s entirety and how it was the most terrifying/romantic thing that’s ever happened to me,15
69617649,21,Sports,0.9998,,We need Major League Baseball 12 months out of the year as a shiny object for Nate Silver to focus on so he doesn’t constantly say the dumbest fucking stuff in the most arrogant tone to his millions of fanboys that then go off and make life miserable for people actually trying to do work.,28
75812320,3,Pets,0.9998,,"Everyone arguing about how furries would kiss properly or designing digitigrade-compatable shoes, but no one talking about how impractical most winter clothes would be for furred species (despite looking cool af)",12
1642159,6,Music,0.9998,,"the main way the 2020 election broke my brain is that the store was playing the song ""had to have high high hopes for a living"" and my brain automatically filled in ""eating a cinnamon bun like it's chicken""",17
84051964,37,Video Games,0.9998,,"Gonna play Super Mario 64 until the game aggravates the shit outta me and I scream about how the universe is wracked with pain and hate and grief and torment and then I'll watch Columbo or something, I dunno.",21
85849617,37,Video Games,0.9997,,"Let’s talk player agency.

It’s important to let your players do things that they want to do within reason or at least attempt to do so.

If you want to control every little aspect of what happens to the PCs & have every session be set in stone: Consider writing a book or a TV show, not GMing. 😒",14
17352679,15,Books,0.9997,,"Modern mystical poetry for your soul's growth. ⭐

Poetry that leads the reader from the shadows into light and wholeness of Self. 🎇

Reader comment 🙏:The most cathartic poetry book I have ever come across. Meant for all persons trying to heal from trauma & pain.

amzn.to/3o946Id",27
2721294,15,Books,0.9997,,"I will eventually get around to posting about how I would like to get Hugo-nominated for my column, but right now all I'm thinking about is how not nearly enough people read Alaya Dawn Johnson's brilliant, devastating The Library of Broken Worlds, and how it truly deserves Lodestar recognition",29
56553822,3,Pets,0.9997,,"The nefarious mr doctor baby invites you to see the incredible sights of 3:20am. These include: nightlights that feel oppressively bright in the full dark, a cat you might trip over three times, a wind storm that makes it hard to whisper, floorboards that creak at what must be 80 decibels.",35
3859383,3,Pets,0.9997,,"Nora just squirted her kitty anal gland secretions all over my keyboard and my hand. If you've ever had a cat do this, it is the most foul-smelling thing you've ever experienced. I'm going to chop my hand off now, which is not a thing I needed on the most important work deadline of the year.",10
165197083,15,Books,0.9997,,"two moms embarking on a surreal and violent journey into a land of corrupt law enforcement, small-town secrets, gravitational oddities, and ancient black magic to save their sons from demonic fuckheads",11
27158321,3,Pets,0.9997,,"During our stroll through the park we see a man speaking in a baby voice to a golden retriever. My dog glances at me over the top of his spectacles, saying more with a look than a thousand words could ever accomplish. He is my best friend.",14
82076167,6,Music,0.9997,,"23 years ago tonight. The Martin Beck Theatre. 

An AP English school trip; we traveled by Metro-North to TKTS after school and grabbed half-price tickets with our teacher. Incidentally, it was also a Tuesday. 

A formative experience for me.",17
110161521,15,Books,0.9997,,"A number of books have brought tears to my eyes, but today is the first time a library did. All libraries are magical, of course, but the Biblioteca de Mexico is something else altogether. I'll try to explain why.",19
143739071,3,Pets,0.9997,,"The look my dog gave me this morning when I said ""Look at how they massacred my boy"" but in an Eeeeetsaa-Mario voice to the one tomato the bugs got to before I could harvest it was the saddest, most beautiful thing I have ever seen.",11
45466497,3,Pets,0.9997,,"local doe-eyed puppygirl whos told exactly what she should be doing and what to expect so she doesnt spend the entire time plauged by the very unpuppy thoughts of 'oh no what if this isnt what i was supposed to do or what they want'

huh... those are very unpuppy thoughts actuall",18
161330499,15,Books,0.9997,,"Since the Hugo nominations are closed, here's my ballot for Best Novel: 

He Who Became The Sun by Shelley Parker-Chan
The Adventures of Amina al-Sirafi by Shannon Chakraborty
Where Peace is Lost by Valerie Valdes
The Saint of Bright Doors by Vajra Chandrasekera
Translation State by Ann Leckie",16
50126947,15,Books,0.9997,,"So lovely to see Mykhailo Nazarenko, literary scholar at the National University of Kyiv, with Embroidered Worlds, featuring the new English translation of his story, «Носатий і фавн», about antiquity and metamorphosis, but - above all - about the hope that comes when there is nothing to hope for.",21
2855598,21,Sports,0.9997,,"I know the ad about African recruitment is supposed to be inspirational but I’m just thinking about the lawsuits the NFL will try to dismiss in 20 years with the insistence that CTE didn’t lower player intelligence because, being African, they weren’t smart to begin with",57
167465473,6,Music,0.9997,,"not gonna do the prompt but the best show I ever saw was Dead to Me playing a house show in a doublewide in the woods outside Olympia WA, packed like sardines all passing around drugs and booze and tambourines and drums, everyone dancing and playing along. never felt more like music is my lifeblood",17
12906480,15,Books,0.9997,,"And on the 100th anniversary of surrealism--a pronouncedly surreal book with imagery overwhelmingly influenced by surrealism. Oh, the stories have solid through-lines and yet--some of them take you ""through"" to places that might leave you in a state of dangerous disassociation.",13
66504035,21,Sports,0.9997,,"LeBron's greatest career feat might honestly be that he managed to become a broadly beloved figure when he was almost universally DESPISED after The Decision, like hated more than any other athlete in the country.",10
507756,15,Books,0.9997,,It’s that time again to share that the best book I’ve read on #grief is ITS OK THAT YOU’RE NOT OK by Megan Devine. It’s unlike any other I’ve read and really has helped me a lot. Highest recommendation for anyone seeking a book from an author who truly gets it because of lived experience.,10
24805724,15,Books,0.9997,,"Excellent book. Posits the rise of ISIS not as a genuine upheaval of devout religiosity but rather as another strand of right-wing populism that attacks the intellectual class and offers a sense of action, however deeply evil, in a liberal world that seems paralyzed by inaction.",39
137461915,15,Books,0.9997,,"I know I'm late to the party on this, but 'Strong Female Character' by Fern Brady is one of the most astonishingly brilliant books I've read in years. She tells her compelling, intense and fascinating story with unflinching honesty and insight. A stunning achievement.",21
4145444,21,Sports,0.9997,,the best part about being a sports fan is getting irrationally upset when millionaires in peak physical condition with measurable brain damage make miniscule mistakes while performing tasks that are ultimately meaningless,11
21660107,21,Sports,0.9997,,"football is a sport in which 95% of the time is spent on enormous men slamming into each other at car crash speeds, which is then decided by a 5’10” man with thighs the size of watermelons kicking a ball 50 yards",190
6022933,3,Pets,0.9997,,"I will never trust a person, or a culture, that does not care for animals with respect. I understand not everyone is meant to have pets, or care for wildlife, but any form of blatant disregard or cruelty is a bright crimson flag to me.",39
159233991,3,Pets,0.9997,,"my dog calmly walking up to me on the sofa, jumping up, and sitting such that his face is 0.2 inches from my face, staring me in the eyes, demanding an acknowledgment that my girlfriend just left and that he expects me to do something about that",10
134094570,3,Pets,0.9997,,We recently learned our 14-year-old basset-lab-shepherd has gone deaf. (I thought he was just growing into his basset stubbornness.) So he now watches me constantly to see where I’m going in the house so he can follow. The best boy.,14
123673368,15,Books,0.9997,,"I won't be doing a Best of 2023 list, so I will try a countdown till New Year of my reading highlights here instead.
1/ Best romance: Georgie, All Along by Kate Clayborn. Loved everything about it, especially how it explores vulnerability and strength
#bestof2023 #favouritebooks",10
26910460,21,Sports,0.9997,,"It’s high time we start talking about real curses: The Bills, Bears, and Chargers all signed Doug Flutie and gave up on him. None has won a Super Bowl since.

If the Bills Mafia is serious they should do everything in their power to release Flutie from the dick pill prison city he’s trapped in.",11
25839694,3,Pets,0.9997,,"Solano County, CA- Rocket Cat Rescue
Ganymede here is a fancy gentleman who is all dressed up with nowhere to go! He came to us with a pretty gnarly eye infection that we managed to get 100% cleared up and now he is a healthy but shy lad who would flourish with more one on one attention.",14
62573963,6,Music,0.9997,,"LYRIC THEATRE
Birmingham, AL
est: 1914 / capacity: 750

This is BHM's oldest performing arts venue. It was rescued from the wrecking ball in the 00s after decades of falling into repair through disuse. I've seen Bela Fleck & Abigail Washburn, Father John Misty, The Word, Fred Armisen, etc. there.",15
14455871,15,Books,0.9997,,"It’s time. APPARITIONS, my Deaf-centred prairie gothic horror novel, is now loosed upon the world. 

It’s the most personal book I’ve ever written, but as Martin Scorsese says, the most personal is the most creative. May it find its way into the hands of those who need it.🤟🏼",17
80998181,3,Pets,0.9997,,"I just love my WFH days so much. I value my co-workers and the regular interaction with them is critical, but my brain needs a couple days a week to wear soft pants and occasionally stop what I'm doing to pet a cat.",11
100469240,6,Music,0.9997,,nothing convinces me of the absolute impossibility of the art of singing like trying to keep up with a bjork live performance while practicing in my little room. without even mentioning the sheer base level circulatory system and lungs advantage you have by not being an american,10
20934825,3,Pets,0.9997,,"He knew something had been off about that dog. Dogs weren't that big, especially strays, and when he'd tried to shoo it away he'd gotten a nasty bite. When the full moon came around, he started to see the fur growing in and realized something was deeply wrong… and by that time it was too late",71
35829673,15,Books,0.9996,,"In a simpler time, my favorite book to read to our boys was Time of Wonder by Robert McCloskey. Many a nap time ended in the glider snuggled up with that book. It’s how I used to think about fall hurricanes in Maine. All dads should read this book-length poem to their young children.",10
125597672,3,Pets,0.9996,,I hate being at work because I miss my cats. I know they are probably just sleeping but it's my job to look at them when they are sleeping and be like they are the cutest sleepiest babies in the whole world and work is depriving me of that,30
173334229,15,Books,0.9996,,"It was the right choice to reread this book before leaving for the location(s) of my mission.

Harline treats his younger missionary self and his fellows with a critical eye tempered by grace — and by the love he learned for Belgium and those he met there.

Recommended highly.",10
1682150,15,Books,0.9996,,"Having slept on it I'm confident saying that The Malazan Book of the Fallen is the best fantasy series I have ever read. Completely engrossed me from start to finish. I read ten books, 1200 pages a pop, in four months. I could not put them down. The easiest recommendation I've ever given. Read 'em!",11
85619783,3,Pets,0.9996,,"nothing quite like kissing your wife and feeling a spark and leading her off to the bedroom, touching and groping one another all the while, and right as you move the sheets you see just the biggest cat vomit pile right in the center of the bed",13
15494265,15,Books,0.9996,,"This book is breaking and remaking my heart. As a needle crafter (I hesitate to say embroidery artist but I know the author would encourage me to), I strongly recommend this to anyone who works with fabric and thread.",20
20066766,3,Pets,0.9996,,"We had to help one of our pets along yesterday, and I don't know what's more heartbreaking, my kids' tears and scrunched up faces, or the other animals wandering around the house wondering where the hell she's hiding.",13
7197216,3,Pets,0.9996,,"Brattiness should melt away underfoot. Every time you step down on someone's uppity-looking face, you should see a little less attitude in their expression whenever you lift your leg. Press down and repeat until they're obedient and domesticated, like a cute paw-kissing pet.",36
12191696,6,Music,0.9996,,"metal remains the most liberal coded music scene because everyone pretends to not like bad stuff but when you talk about concrete actions you can take, everyone’s like “oh but that’s too harsh, he’s a good dude just kinda thoughtless.” I promise you he is not.",27
3973119,21,Sports,0.9996,,"Tirico saying “the system is working even in playoff situations” is SO fucking disingenuous. I met one training staff I could trust in my time in the NFL. Who’s paying the checks for the doctors in the blue tent, and what do they have invested in the team?",51
130004982,3,Pets,0.9996,,"Our 21 year old cat, Neko is on monthly vitamin B injections after an illness. He’s kept us up half the night charging around the house, jumping on beams, on our bed and shouting at the top of his voice. 
So he’s doing great, but we are knackered. 🙄",12
187975761,15,Books,0.9996,,"best fiction i read last year: 

1) Twenty Days of Turin 

2) Lilith: A Romance 

3) The Other Side of the Mountain

4) Sanitorium Under the Sign of the Hourglass

5) The Music of Erich Zann 

6) The Mainz Psalter

7) The Great God Pan 

8) The Willows 

9) Dream of a Mannikin 

10) La Peau Verte",10
147637340,3,Pets,0.9996,,"One of the nicest feelings is when you're just drifting off to sleep and little kitty paws delicately step over your leg, turn around just a bit, and then floomph over all nice and warm and start bathing",10
54331443,15,Books,0.9996,,"The Pike Boys is a gritty crime thriller based in 1920s New Orleans about a brothel owning street gang, but at it’s core, it’s a meditation on what a life of violence does to the soul & the mind. 

If that’s up your alley, sign up @ bigeasypress.substack.com & get the 1st THREE chapters as preview!",17
216938071,6,Music,0.9996,,"Once upon a time, in a magical land known to mortals as the Pennsylvania Renaissance Faire, the band Corvus Corax performed. Though they were only scheduled to perform for a hour or so, they played all day. My wife and I danced to their endless music, huge smiles on our faces, until the sun set.",10
82593275,3,Pets,0.9996,,"I slipped on my stairs and banged my arm and hand real good. It happens. But I knew, the second it did, and I cried out in pain, that my empathetic cat would come running to cuddle up to me and lick my face until I stopped crying in pain — and how can that not make you feel better immediately. 🥹",16
4915811,6,Music,0.9996,,"Getting into Jazz seems hard, but it really isn't. Search for the ten best albums of the 50s or 60s, then when you like an artist, start listening to their stuff chronologically. Jazz is about finding guys",48
82067092,21,Sports,0.9996,,"One reason I'm dying for the NBA to return to NBC: sports just LOOK better on NBC. Go flip between the college football game on NBC rn and the one on ABC rn. There's just an enormous objective difference in quality, like NBC's equipment is 20x better or something.",21
222684868,3,Pets,0.9996,,"One of my favorite things Pabu does is follow me to the bath and then sit like this on the toliet most of the time I'm in.

It's like he's my guard and doesn't really wanna be here but has to be because I'm the one he's gotta protect and he simply has to follow me because it's his job.",13
26564604,3,Pets,0.9996,,for over a year i thought my 6 year old was having nightmares because he’d wake up crying several times a night. turns out our big fat cat had just been jumping into bed and laying on his face. we had psychologist appointments and everything.,38
71457998,15,Books,0.9996,,"New book recommendation! Even if you haven’t had a lifelong fascination with Jackie Kennedy Onassis, I’d urge you to read Camera Girl by Carl Sferazza Anthony. Although I’ve studied and read and heard stories about her, it turns out she was far more complex, talented and ambitious than I knew.",10
119731464,15,Books,0.9996,,"listen go read the three body problem/the dark forest/ deaths end novels and the expanse, best scifi i've read thats more modern harder stuff (loose example of harder but i think i get the point across well)",16
66574138,15,Books,0.9995,,"If I had a list of books to read for students, I'd begin with Amitav Ghosh. That historical perspective is the most difficult but also transformative, as quickly as any information can be.

Nobody I know from the climate scene in wealthy countries or demographics writes as accurately.",11
1303638,15,Books,0.9995,,"More novel procrastination graphics lol. But yea these two books were ones I read and walked away from thinking ""god, I need to get better"". Saying that in the healthiest way possible too. These works left me feeling inspired to go to work.

Simon Jimenez and @@64002 have created classics here.",29
170803118,15,Books,0.9995,,"PEDRO & DANIEL is a sweeping and deeply personal novel about two brothers who are there for each other when no one else is. 

Together, they experience joy and laughter as they endure abuses, coming out, first loves, first jobs, and the AIDS pandemic, in a coming-of-age story unlike any other.",11
23777916,3,Pets,0.9995,,gately is doing better this morning. we spent some time giving her the softest pets and telling her how much we love her and how brave she is and then we took her to her primary vet hospital so they can try to figure out more about what's causing her nosebleeds,24
3101215,15,Books,0.9995,,"i’m gonna give a cop-out answer here because i actually think that starting with fiction can provide the suspension of disbelief that i think most people struggle with when considering anarchism:

the dispossessed by ursula k. leguin, and a country of ghosts by margaret killjoy",62
28942432,3,Pets,0.9995,,something i still can't quite wrap my head around in french culture is how many people walk their dogs without a leash. probably half the dogs i see on a walk in paris aren't leashed. doesn't seem to be a major concern. can't even imagine something like this in NYC. they'd send in the marines.,12
34438231,3,Pets,0.9995,,"There's something about a cat, half-asleep, pushing against you to stretch wildly - you - safe - as dependably solid as a rock, a tree, the ground. Imagine trusting someone the way you trust the ground.",14
222996694,3,Pets,0.9995,,"What else is he supposed to do with them? If he moves, either he has to take them with him or sell or kill them. He's a shepherd. His sheep and goats herd can't live in a suburban duplex, so if he's going to keep being a shepherd, a thing he's highly dedicated to, he has to move somewhere with land.",10
90592349,3,Pets,0.9995,,Gris sleeps under my bed so I set him up with some blankets n cushions. Had to wash them yesterday and as I removed them he followed me to the kitchen screaming and pawing at them all and then sat staring sadly at the blank space where it was all meant to be bless him,14
402250,15,Books,0.9995,,"Mantel’s books (particularly the Cromwell trilogy & “A Place of Greater Safety”), in addition to being gorgeously written, have deeply impacted how I think about history, & the stories we tell ourselves, both in the short & long terms. Also I got this on my arm permanently, so it has to be her.",10
8259623,15,Books,0.9995,,"Growing up people used to fight over which was better: Tintin or Asterix.

I loved both and still do. They are both filled with amazing characters and art. Landscapes and cities and just places you wish you could step into

From Belgium to Gaul, each tale is a fantastic journey everytime I read them",12
33110428,15,Books,0.9995,,"The book is extraordinary, as everyone says. Beware, though. It's boobytrapped. Not this passage, however, which I’ve written out as a poem, as a psalm, which is what it is. The whole book is biblical. Fierce subjectivity burns itself into glass.",12
195120705,15,Books,0.9994,,"Discovering the work of Giorgio Bassani, anti-fascist activist and writer jailed by Mussolini in the 40s. Heartbreaking novel exploring the marginalisation and victimisation of one character for his sexuality and another for his Jewish heritage. Feels very relevant for the times. 💙📚 🏳️‍🌈📚",10
